participant_id;list;block;item;agent;words;clue;count;assoc;guesses;board_dist;rt;quality;difficulty;freetext
15;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'mouse', 'string'];[];45996;4;3;Picked the words which were objects you could use. Mouse as in computer mouse was my thinking 
15;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'center'];[];36060;6;2;Not sure I selected the right words - centre made me think of headline as a headline is normally centralised on a page? - but nothing of the grey ones seemed to be related so in that sense, whilst I'm not sure I'm correct, it was easy to make my selections because the others I couldn't find a link
15;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'theater', 'shark'];[];39224;7;2;After picking 'giant' I picked all of the biggest objects on the board 
15;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'suit'];[];57116;7;7;I chose bed as you might find them both in the same room. Then I was pretty stuck and couldn't find a good association between any of the other words - I went for something which you might also find within a house
15;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['pupil', 'glove', 'ninja', 'gas'];[];92417;7;7;No idea - couldn't see any link with the word. Started to think really abstract - things which are 'nearly' other things e.g. a pupil is nearly a graduate? A glove is nearly a hand? A gas is nearly a liquid? Very tough! 
15;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];18071;4;3;chicken coop & a compound is another word for coop? A space to storage something
15;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['london', 'rome', 'antarctica'];[];86567;7;7;Picked three things on the board which there is only 'one of' - however was more than three words which met this criteria so I'm not confident in my decision 
15;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['point', 'cross'];[];57551;3;5;two different meanings of the clue - coordinate like on a map (coordinates) - and a person coordinates others 
16;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measurement;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];163135;1;1;I tried to come up with a clue that would work for more than one of the words. 
16;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];water;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];171879;3;4;
16;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];attack;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];233825;1;2;
16;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];security;3;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];208758;4;4;
16;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];strength;3;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];135114;4;5;
16;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['charge', 'circle', 'slug', 'iron'];[];160823;5;5;
16;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['march', 'cross'];[];109349;5;4;I think I got the first word but was unsure about the second one. 
16;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'shark', 'maple'];[];91435;4;3;
16;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'switch'];[];103101;5;5;I tried to think of words that might be associated with the given clue. 
16;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['soul', 'tablet', 'drill'];[];103367;5;4;
16;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];74755;4;3;
16;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'deck', 'germany', 'swing'];[];200285;4;3;
16;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'knight', 'hand'];[];81062;4;1;
16;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'wall', 'conductor'];[];84926;7;7;
16;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'lead'];[];70220;4;4;
17;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];gift;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];213593;4;6;Trying to think of connections around things like colour or uses of items. 
17;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];money;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];77696;3;4;
17;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];god;3;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];54385;4;2;
17;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];wing;3;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];54383;4;2;This one felt intuitive, no particular strategy apart from double checking it didn't relate storngly to the greys
17;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];sydney;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];80136;3;3;
17;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'string', 'mouse'];[];48275;6;3;Again focused a lot of usage of objects
17;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];34442;4;3;
17;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['match', 'cricket', 'germany', 'swing', 'belt'];[];45256;5;4;
17;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['march', 'point'];[];27852;3;2;
17;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'ship', 'shark', 'maple'];[];77077;7;5;
17;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'suit'];[];30936;4;4;
17;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['crane', 'circle', 'pupil', 'fence'];[];63632;6;4;
17;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'lead'];[];10774;2;2;
17;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['london', 'rome', 'england'];[];74087;7;5;Thought there might be a more lateral word-based aspect to this one but couldn't identify it so had to go with there being one version of something
17;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'hand', 'play'];[];19675;3;2;
18;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];35800;2;1;looked what grouped together in the red but also had no relation to the grey. several meanings to some words
18;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];annoy;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];41690;4;6;couldnt do countries as one in grey and red
18;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];capture;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];25476;5;4;
18;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];measurement;2;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];21217;3;2;
18;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];brutality;3;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];30677;7;5;
18;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['ship', 'theater', 'shark', 'giant'];[];45975;5;3;big things
18;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'play', 'hand'];[];23067;3;3;
18;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['antarctica', 'london', 'england'];[];43788;7;7;not sure about the clue. Guessed countries as there are only one of each
18;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['lead', 'center'];[];23449;5;4;lead has double meaning
18;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['telescope', 'string', 'bill'];[];39759;7;6;
18;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['march', 'point'];[];14068;5;3;
18;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['crane', 'slug', 'circle', 'fence'];[];30163;7;6;
18;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'suit'];[];38045;7;6;
18;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['cricket', 'match', 'cook', 'swing', 'jack'];[];67097;5;4;
18;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'pit'];[];22134;6;6;
19;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];religion;1;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];49350;2;2;
19;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];charge;2;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];33874;4;4;
19;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];hit;2;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];34094;4;3;
19;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];england;2;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];24287;3;3;
19;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];ticket;1;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];37908;3;5;
19;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['soul', 'dance', 'tablet'];[];29308;7;6;
19;2;2;16;RSA-openai;['march', 'tick', 'mouth', 'superhero', 'cross', 'ring', 'limousine', 'point', 'czech', 'olympus', 'canada', 'ketchup', 'tooth', 'alien', 'fair', 'copper'];coordinate;2;[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1];['tick', 'march'];[];27001;6;6;
19;2;2;10;other-GPT-weighted;['helicopter', 'germany', 'belt', 'cricket', 'lemon', 'match', 'whip', 'deck', 'back', 'cold', 'pants', 'cook', 'engine', 'jack', 'swing', 'comic'];tournament;5;[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];['cricket', 'match', 'swing', 'germany', 'jack'];[];36513;3;4;
19;2;2;19;RSA-openai;['disease', 'sink', 'stick', 'piano', 'boot', 'casino', 'port', 'part', 'play', 'mole', 'lock', 'knight', 'hand', 'america', 'orange', 'teacher'];poker;3;[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0];['casino', 'play', 'hand'];[];24622;3;3;
19;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['aztec', 'laser', 'cotton', 'concert'];[];23929;7;7;
19;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['press', 'lead'];[];19354;4;4;
19;2;2;12;other-GPT-weighted;['spell', 'thumb', 'pistol', 'giant', 'paper', 'snow', 'lawyer', 'shark', 'paste', 'ship', 'maple', 'penguin', 'contract', 'staff', 'theater', 'cell'];gigantic;4;[1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];['giant', 'shark', 'ship', 'snow'];[];32170;5;5;
19;2;2;18;RSA-openai;['chick', 'compound', 'ice', 'knife', 'foot', 'pit', 'hood', 'day', 'ray', 'trunk', 'microscope', 'sub', 'code', 'crash', 'gold', 'scientist'];coop;2;[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];['chick', 'compound'];[];10536;3;3;
19;2;2;11;other-GPT-weighted;['string', 'wall', 'mouse', 'diamond', 'grass', 'telescope', 'roulette', 'shoe', 'chocolate', 'conductor', 'doctor', 'cap', 'litter', 'atlantis', 'bill', 'platypus'];tool;3;[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1];['string', 'telescope', 'shoe'];[];25929;5;5;
19;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['bed', 'cat'];[];25213;6;6;
20;2;1;9;-;['parachute', 'ruler', 'horse', 'court', 'olive', 'agent', 'bar', 'jupiter', 'france', 'tube', 'yard', 'hook', 'draft', 'beijing', 'church', 'stadium'];cloth;1;[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1];[];[];164414;3;1;Similarity
20;2;1;6;-;['leprechaun', 'poison', 'angel', 'strike', 'beat', 'tag', 'grace', 'car', 'marble', 'whale', 'berry', 'washer', 'fire', 'spine', 'dog', 'button'];water;1;[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];[];[];47913;1;1;
20;2;1;7;-;['vet', 'bank', 'face', 'battery', 'rose', 'pin', 'net', 'ham', 'octopus', 'king', 'shot', 'soldier', 'bottle', 'kid', 'skyscraper', 'mercury'];flower;1;[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[];[];43403;1;2;
20;2;1;5;-;['pound', 'date', 'pumpkin', 'bond', 'square', 'spy', 'force', 'europe', 'flute', 'pitch', 'india', 'dinosaur', 'track', 'cliff', 'phoenix', 'bugle'];animal;1;[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0];[];[];31837;1;1;
20;2;1;8;-;['australia', 'mine', 'pass', 'horseshoe', 'lion', 'block', 'millionaire', 'opera', 'embassy', 'greece', 'tap', 'fish', 'mug', 'novel', 'park', 'bug'];country;2;[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0];[];[];32910;1;1;
20;2;2;14;other-GPT-weighted;['gas', 'slug', 'glove', 'jet', 'ninja', 'crane', 'concert', 'cotton', 'circle', 'fence', 'charge', 'sound', 'iron', 'laser', 'pupil', 'aztec'];nearly;4;[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1];['sound', 'jet', 'pupil', 'iron'];[];162883;7;6;
20;2;2;17;RSA-openai;['luck', 'witch', 'press', 'heart', 'oil', 'scale', 'slip', 'mint', 'lead', 'bat', 'arm', 'pirate', 'calf', 'pool', 'center', 'mammoth'];headline;2;[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];['scale', 'pool'];[];143735;7;7;
20;2;2;13;other-GPT-weighted;['scorpion', 'field', 'london', 'tablet', 'drill', 'trip', 'alps', 'antarctica', 'undertaker', 'rome', 'soul', 'dance', 'england', 'row', 'genius', 'dwarf'];one;3;[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1];['soul', 'rome', 'london'];[];73851;4;2;
20;2;2;15;RSA-openai;['bell', 'tower', 'organ', 'switch', 'hawk', 'suit', 'rabbit', 'cast', 'mail', 'cycle', 'fighter', 'star', 'bed', 'cat', 'duck', 'revolution'];rug;2;[0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];['tower', 'switch'];[];76760;6;5;
